student_id,skills,experience_years,course_grades,projects_completed,extracurriculars,job_offer
9966,Java,2,92.71,6,2,1
9966,SQL,2,92.71,6,2,1
9967,Python,3,86.4,5,2,0
9968,Python,1,85.24,7,3,1
9969,Data Analysis,1,76.73,5,0,1
9969,C++,1,76.73,5,0,1
9969,Machine Learning,1,76.73,5,0,1
9970,SQL,2,75.85,8,2,1
9970,Machine Learning,2,75.85,8,2,1
9971,C++,3,87.61,4,1,0
9971,SQL,3,87.61,4,1,0
9972,SQL,3,89.6,2,1,1
9972,Python,3,89.6,2,1,1
9972,Data Analysis,3,89.6,2,1,1
9973,Machine Learning,0,80.41,4,2,1
9974,Data Analysis,4,98.77,3,3,1
9974,SQL,4,98.77,3,3,1
9975,Machine Learning,1,98.23,2,2,1
9975,Java,1,98.23,2,2,1
9975,Data Analysis,1,98.23,2,2,1
9976,Machine Learning,0,76.5,0,3,0
9977,Data Analysis,1,92.82,7,4,0
9977,Java,1,92.82,7,4,0
9977,SQL,1,92.82,7,4,0
9978,Machine Learning,0,81.73,3,0,1
9978,C++,0,81.73,3,0,1
9978,SQL,0,81.73,3,0,1
9979,Machine Learning,4,80.47,2,0,1
9980,Java,0,62.2,3,4,0
9980,Data Analysis,0,62.2,3,4,0
9981,Java,1,82.96,0,4,0
9981,Data Analysis,1,82.96,0,4,0
9981,C++,1,82.96,0,4,0
9982,Data Analysis,3,96.02,5,4,1
9983,SQL,1,91.21,2,0,1
9983,Machine Learning,1,91.21,2,0,1
9983,C++,1,91.21,2,0,1
9984,Machine Learning,5,91.45,7,2,1
9984,SQL,5,91.45,7,2,1
9984,Java,5,91.45,7,2,1
9985,C++,2,66.4,9,1,0
9985,Data Analysis,2,66.4,9,1,0
9986,Machine Learning,2,74.34,4,3,0
9986,Java,2,74.34,4,3,0
9987,C++,5,69.33,8,1,0
9988,Data Analysis,2,72.64,8,3,0
9989,C++,2,83.18,1,0,0
9990,Java,4,74.59,4,2,0
9990,Machine Learning,4,74.59,4,2,0
9991,Data Analysis,3,82.43,6,1,1
9992,Data Analysis,3,77.54,6,4,0
9992,Python,3,77.54,6,4,0
9992,SQL,3,77.54,6,4,0
9993,Machine Learning,1,71.46,9,4,1
9994,C++,5,63.82,2,4,0
9995,Machine Learning,0,95.67,6,1,1
9995,Java,0,95.67,6,1,1
9995,SQL,0,95.67,6,1,1
9996,C++,1,60.45,6,2,0
9997,SQL,1,60.07,3,2,1
9997,Machine Learning,1,60.07,3,2,1
9998,C++,1,93.07,6,4,1
9998,Machine Learning,1,93.07,6,4,1
9999,Machine Learning,1,99.87,7,1,1
9999,Python,1,99.87,7,1,1
9999,C++,1,99.87,7,1,1
10000,Java,3,89.08,2,4,0
10001,C++,0,60.61,1,3,0
10002,Java,1,69.07,8,3,0
10002,Data Analysis,1,69.07,8,3,0
10002,C++,1,69.07,8,3,0
10003,C++,3,98.87,6,1,0
10004,Machine Learning,1,92.34,0,3,1
10004,Data Analysis,1,92.34,0,3,1
10004,Python,1,92.34,0,3,1
10005,Java,2,82.67,9,0,0
10006,C++,1,69.47,9,0,0
10007,Machine Learning,5,60.57,8,0,1
10007,Python,5,60.57,8,0,1
10007,Data Analysis,5,60.57,8,0,1
10008,C++,5,60.83,4,3,0
10008,SQL,5,60.83,4,3,0
10008,Machine Learning,5,60.83,4,3,0
10009,Machine Learning,1,84.48,1,2,0
10009,C++,1,84.48,1,2,0
10009,Python,1,84.48,1,2,0
10010,Machine Learning,4,60.87,6,0,1
10010,SQL,4,60.87,6,0,1
10010,C++,4,60.87,6,0,1
10011,Machine Learning,2,99.75,8,4,0
10011,SQL,2,99.75,8,4,0
10012,SQL,0,67.34,2,2,1
10012,Python,0,67.34,2,2,1
10012,C++,0,67.34,2,2,1
10013,C++,1,88.43,3,1,1
10013,SQL,1,88.43,3,1,1
10014,Java,0,66.2,8,3,1
10014,Machine Learning,0,66.2,8,3,1
10015,Python,2,81.6,1,4,1
10015,Machine Learning,2,81.6,1,4,1
10015,Data Analysis,2,81.6,1,4,1
10016,Data Analysis,1,63.22,3,1,0
10016,Java,1,63.22,3,1,0
10017,Machine Learning,4,90.67,4,3,0
10017,Python,4,90.67,4,3,0
10018,Machine Learning,3,83.4,3,3,0
10018,Python,3,83.4,3,3,0
10019,C++,4,63.45,6,4,1
10019,Machine Learning,4,63.45,6,4,1
10020,Machine Learning,4,93.94,5,3,1
10021,SQL,3,81.88,8,3,1
10021,Data Analysis,3,81.88,8,3,1
10021,C++,3,81.88,8,3,1
10022,C++,3,96.86,3,3,1
10023,Java,5,96.66,8,2,0
10023,Machine Learning,5,96.66,8,2,0
10023,SQL,5,96.66,8,2,0
10024,Machine Learning,3,96.82,0,0,1
10024,C++,3,96.82,0,0,1
10024,Data Analysis,3,96.82,0,0,1
10025,Machine Learning,1,63.11,5,4,0
10026,Java,0,64.84,6,2,0
10027,Data Analysis,5,99.51,8,4,1
10028,C++,5,79.5,0,2,0
10028,Python,5,79.5,0,2,0
10029,Java,0,69.53,0,3,0
10030,C++,5,90.79,1,3,0
10030,Python,5,90.79,1,3,0
10030,Java,5,90.79,1,3,0
10031,Data Analysis,3,70.57,5,2,1
10032,Machine Learning,4,89.09,2,3,0
10032,Python,4,89.09,2,3,0
10032,SQL,4,89.09,2,3,0
10033,Python,2,93.49,5,0,1
10033,Machine Learning,2,93.49,5,0,1
10033,Data Analysis,2,93.49,5,0,1
10034,Machine Learning,3,91.37,1,4,0
10035,Machine Learning,4,70.96,9,3,0
10035,Data Analysis,4,70.96,9,3,0
10035,C++,4,70.96,9,3,0
10036,Python,4,76.06,5,1,0
10036,Machine Learning,4,76.06,5,1,0
10036,Java,4,76.06,5,1,0
10037,Data Analysis,5,76.53,6,2,0
10038,Python,1,79.65,5,2,1
10038,C++,1,79.65,5,2,1
10039,Data Analysis,1,66.69,1,3,1
10039,Machine Learning,1,66.69,1,3,1
10040,Python,5,78.1,4,2,0
10041,C++,5,80.43,9,1,0
10042,Java,0,81.27,5,2,0
10042,Data Analysis,0,81.27,5,2,0
10042,C++,0,81.27,5,2,0
10043,Machine Learning,0,92.8,7,1,1
10044,Java,2,80.69,8,2,0
10044,C++,2,80.69,8,2,0
10044,Data Analysis,2,80.69,8,2,0
10045,SQL,2,69.23,4,2,0
10046,Machine Learning,2,86.53,6,1,1
10046,C++,2,86.53,6,1,1
10046,SQL,2,86.53,6,1,1
10047,C++,2,91.89,3,4,0
10047,Python,2,91.89,3,4,0
10047,Java,2,91.89,3,4,0
10048,SQL,4,72.77,9,0,1
10048,Python,4,72.77,9,0,1
10048,C++,4,72.77,9,0,1
10049,SQL,4,85.81,4,1,1
10049,C++,4,85.81,4,1,1
10050,Machine Learning,0,65.88,0,0,0
10050,C++,0,65.88,0,0,0
10050,Java,0,65.88,0,0,0
10051,SQL,1,73.68,2,2,0
10052,Data Analysis,5,96.37,1,4,0
10052,C++,5,96.37,1,4,0
10053,C++,1,96.45,5,1,0
10054,Java,3,83.01,8,4,1
10054,Python,3,83.01,8,4,1
10055,Data Analysis,4,88.09,9,1,0
10056,Python,2,94.16,2,3,1
10057,SQL,2,98.34,1,1,0
10057,Data Analysis,2,98.34,1,1,0
10058,Python,3,79.6,1,0,1
10058,SQL,3,79.6,1,0,1
10058,C++,3,79.6,1,0,1
10059,Python,1,82.46,5,3,0
10059,SQL,1,82.46,5,3,0
10059,Java,1,82.46,5,3,0
10060,Python,2,76.63,9,2,1
10060,Machine Learning,2,76.63,9,2,1
10060,C++,2,76.63,9,2,1
10061,Machine Learning,1,62.88,5,1,0
10061,Java,1,62.88,5,1,0
10061,SQL,1,62.88,5,1,0
10062,SQL,5,76.91,4,0,1
10062,Data Analysis,5,76.91,4,0,1
10062,Python,5,76.91,4,0,1
10063,SQL,3,91.63,8,2,0
10063,Machine Learning,3,91.63,8,2,0
10064,Java,1,92.2,6,0,1
10064,Python,1,92.2,6,0,1
10064,Machine Learning,1,92.2,6,0,1
10065,Python,5,95.7,6,2,0
10065,SQL,5,95.7,6,2,0
10066,Python,1,62.06,0,1,0
10066,Data Analysis,1,62.06,0,1,0
10067,Java,1,81.09,9,4,0
10068,SQL,2,64.3,9,2,0
10068,Python,2,64.3,9,2,0
10068,Java,2,64.3,9,2,0
10069,Machine Learning,0,68.03,1,4,1
10069,C++,0,68.03,1,4,1
10070,SQL,4,96.01,2,2,1
10071,C++,1,79.87,4,4,0
10071,Machine Learning,1,79.87,4,4,0
10071,Python,1,79.87,4,4,0
10072,Python,1,90.34,3,1,0
10072,Machine Learning,1,90.34,3,1,0
10072,C++,1,90.34,3,1,0
10073,Machine Learning,1,62.58,7,0,1
10073,C++,1,62.58,7,0,1
10074,Python,0,76.67,3,1,0
10074,Java,0,76.67,3,1,0
10074,Machine Learning,0,76.67,3,1,0
10075,SQL,5,86.97,5,2,1
10075,Data Analysis,5,86.97,5,2,1
10075,Machine Learning,5,86.97,5,2,1
10076,Machine Learning,3,65.34,8,3,1
10076,SQL,3,65.34,8,3,1
10077,C++,2,73.03,1,0,0
10077,Data Analysis,2,73.03,1,0,0
10078,SQL,0,62.58,7,4,0
10078,Python,0,62.58,7,4,0
10078,Java,0,62.58,7,4,0
10079,Data Analysis,5,86.05,4,0,1
10079,C++,5,86.05,4,0,1
10080,Python,1,98.84,9,0,1
10080,Data Analysis,1,98.84,9,0,1
10081,Java,5,93.08,5,1,1
10081,Data Analysis,5,93.08,5,1,1
10082,SQL,0,98.98,2,2,1
10082,C++,0,98.98,2,2,1
10082,Java,0,98.98,2,2,1
10083,Machine Learning,0,93.82,7,1,1
10083,Java,0,93.82,7,1,1
10084,SQL,0,94.21,1,2,0
10085,C++,3,83.09,0,3,1
10085,SQL,3,83.09,0,3,1
10085,Data Analysis,3,83.09,0,3,1
10086,Java,4,80.73,0,1,0
10086,Machine Learning,4,80.73,0,1,0
10086,Data Analysis,4,80.73,0,1,0
10087,C++,2,76.25,7,3,1
10087,Java,2,76.25,7,3,1
10087,Python,2,76.25,7,3,1
10088,C++,3,92.72,1,2,1
10088,Machine Learning,3,92.72,1,2,1
10088,Java,3,92.72,1,2,1
10089,Python,3,67.28,4,0,0
10089,Java,3,67.28,4,0,0
10089,Data Analysis,3,67.28,4,0,0
10090,Machine Learning,4,62.25,1,3,0
10090,SQL,4,62.25,1,3,0
10091,Data Analysis,3,97.92,3,3,1
10091,SQL,3,97.92,3,3,1
10091,Java,3,97.92,3,3,1
10092,Java,0,60.15,8,2,1
10093,SQL,0,99.07,1,2,1
10094,C++,5,89.15,3,1,0
10095,SQL,1,73.14,9,1,0
10095,Python,1,73.14,9,1,0
10095,Data Analysis,1,73.14,9,1,0
10096,Data Analysis,3,87.91,4,2,1
10096,SQL,3,87.91,4,2,1
10096,Java,3,87.91,4,2,1
10097,C++,1,92.72,9,3,1
10097,Data Analysis,1,92.72,9,3,1
10097,Python,1,92.72,9,3,1
10098,Java,2,69.81,9,4,1
10098,SQL,2,69.81,9,4,1
10099,C++,0,90.84,4,1,0
10099,Data Analysis,0,90.84,4,1,0
10100,SQL,5,92.17,4,2,0
10100,C++,5,92.17,4,2,0
10100,Java,5,92.17,4,2,0
10101,Python,2,69.97,9,4,1
10101,SQL,2,69.97,9,4,1
10101,Machine Learning,2,69.97,9,4,1
10102,SQL,5,61.68,9,4,1
10102,Python,5,61.68,9,4,1
10102,C++,5,61.68,9,4,1
10103,Data Analysis,4,68.16,1,4,1
10103,Machine Learning,4,68.16,1,4,1
10104,C++,0,68.03,7,4,0
10105,C++,2,62.61,4,0,0
10106,SQL,4,89.04,5,1,1
10107,Java,2,75.2,7,4,0
10108,Python,5,95.38,7,4,1
10109,Data Analysis,4,70.09,9,2,0
10109,Python,4,70.09,9,2,0
10109,C++,4,70.09,9,2,0
10110,Machine Learning,4,78.13,6,2,0
10110,Python,4,78.13,6,2,0
10110,SQL,4,78.13,6,2,0
10111,Java,0,85.56,7,0,0
10112,SQL,1,95.1,9,4,0
10112,C++,1,95.1,9,4,0
10113,Data Analysis,5,80.98,6,0,0
10113,Python,5,80.98,6,0,0
10114,Machine Learning,5,74.94,9,2,1
10114,SQL,5,74.94,9,2,1
10114,Java,5,74.94,9,2,1
10115,C++,4,94.68,5,1,0
10115,Data Analysis,4,94.68,5,1,0
10115,SQL,4,94.68,5,1,0
10116,Data Analysis,4,72.41,4,3,1
10117,Machine Learning,0,63.18,4,3,1
10118,Java,1,77.8,7,0,1
10118,Machine Learning,1,77.8,7,0,1
10118,C++,1,77.8,7,0,1
10119,Data Analysis,5,91.4,0,2,0
10119,Java,5,91.4,0,2,0
10120,Python,3,61.23,1,3,0
10121,C++,3,83.44,0,4,0
10122,SQL,1,83.78,9,1,0
10122,Python,1,83.78,9,1,0
10122,C++,1,83.78,9,1,0
10123,Java,2,97.14,6,2,1
10123,Python,2,97.14,6,2,1
10123,Data Analysis,2,97.14,6,2,1
10124,C++,0,71.46,8,0,0
10124,Data Analysis,0,71.46,8,0,0
10125,Python,1,71.15,6,2,0
10125,Machine Learning,1,71.15,6,2,0
10126,C++,3,77.62,8,1,1
10126,Data Analysis,3,77.62,8,1,1
10126,Machine Learning,3,77.62,8,1,1
10127,Python,4,74.28,3,2,0
10127,Data Analysis,4,74.28,3,2,0
10128,SQL,3,89.45,6,0,1
10129,C++,4,85.67,9,4,1
10129,Java,4,85.67,9,4,1
10129,SQL,4,85.67,9,4,1
10130,Python,0,90.36,9,2,1
10131,Java,4,92.8,6,0,1
10132,Data Analysis,1,96.92,9,4,1
10133,Java,4,77.24,9,3,0
10133,SQL,4,77.24,9,3,0
10133,Python,4,77.24,9,3,0
10134,Java,2,99.39,1,2,0
10135,C++,1,68.63,1,4,0
10135,Data Analysis,1,68.63,1,4,0
10135,Java,1,68.63,1,4,0
10136,C++,0,88.57,7,3,1
10136,SQL,0,88.57,7,3,1
10137,Data Analysis,1,81.36,1,2,0
10137,Python,1,81.36,1,2,0
10137,Machine Learning,1,81.36,1,2,0
10138,C++,2,92.68,0,2,0
10138,Machine Learning,2,92.68,0,2,0
10139,SQL,0,79.07,0,1,1
10140,Data Analysis,3,91.36,0,2,0
10141,SQL,2,97.21,5,2,0
10141,C++,2,97.21,5,2,0
10142,SQL,0,89.29,4,4,0
10143,Python,4,91.04,6,0,0
10143,Machine Learning,4,91.04,6,0,0
10144,Java,1,62.69,2,1,1
10145,SQL,0,68.2,4,2,1
10146,C++,1,98.97,1,4,1
10147,C++,4,87.73,8,4,1
10147,SQL,4,87.73,8,4,1
10148,SQL,0,82.46,8,0,0
10148,Java,0,82.46,8,0,0
10149,Python,3,74.68,3,3,0
10149,Data Analysis,3,74.68,3,3,0
10150,C++,2,61.78,1,2,1
10150,Java,2,61.78,1,2,1
10150,Data Analysis,2,61.78,1,2,1
10151,C++,0,74.77,9,3,1
10152,Python,4,79.96,7,0,1
10153,Machine Learning,0,68.46,3,4,1
10153,SQL,0,68.46,3,4,1
10153,C++,0,68.46,3,4,1
10154,Data Analysis,1,66.93,4,3,1
10154,SQL,1,66.93,4,3,1
10154,Machine Learning,1,66.93,4,3,1
10155,Java,5,80.34,3,0,0
10155,Data Analysis,5,80.34,3,0,0
10155,C++,5,80.34,3,0,0
10156,C++,0,83.44,1,3,0
10156,Data Analysis,0,83.44,1,3,0
10156,SQL,0,83.44,1,3,0
10157,SQL,3,69.6,5,4,1
10158,Python,0,83.5,0,2,1
10158,Data Analysis,0,83.5,0,2,1
10158,Java,0,83.5,0,2,1
10159,SQL,2,96.01,7,1,0
10159,Python,2,96.01,7,1,0
10159,Java,2,96.01,7,1,0
10160,SQL,0,78.93,0,4,1
10160,Data Analysis,0,78.93,0,4,1
10160,Python,0,78.93,0,4,1
10161,Data Analysis,5,94.3,4,3,0
10161,Java,5,94.3,4,3,0
10161,SQL,5,94.3,4,3,0
10162,Data Analysis,1,97.09,8,2,1
10162,SQL,1,97.09,8,2,1
10163,C++,0,63.7,0,1,0
10163,Data Analysis,0,63.7,0,1,0
10163,Java,0,63.7,0,1,0
10164,Machine Learning,3,63.83,9,0,0
10165,Java,4,79.04,6,2,0
10165,Machine Learning,4,79.04,6,2,0
10165,Python,4,79.04,6,2,0
10166,C++,0,83.52,6,4,1
10166,Java,0,83.52,6,4,1
10167,Python,0,77.04,4,3,1
10168,SQL,2,73.06,3,1,0
10168,Data Analysis,2,73.06,3,1,0
10169,Data Analysis,3,85.64,8,2,0
10169,Python,3,85.64,8,2,0
10170,Data Analysis,5,60.08,4,1,0
10170,C++,5,60.08,4,1,0
10171,Machine Learning,4,98.72,0,1,1
10171,Java,4,98.72,0,1,1
10172,SQL,1,69.28,8,2,0
10173,Python,0,96.68,4,3,0
10174,Data Analysis,5,64.36,8,0,1
10174,Machine Learning,5,64.36,8,0,1
10175,Machine Learning,4,69.52,7,2,0
10175,Data Analysis,4,69.52,7,2,0
10176,Machine Learning,1,69.39,9,0,1
10176,SQL,1,69.39,9,0,1
10177,Python,5,99.85,6,1,0
10178,Data Analysis,3,60.18,5,1,1
10179,SQL,3,85.59,8,3,0
10180,Machine Learning,4,94.79,3,2,1
10181,SQL,1,86.89,4,2,1
10181,Java,1,86.89,4,2,1
10182,C++,3,74.51,0,4,1
10182,Data Analysis,3,74.51,0,4,1
10183,Python,4,98.33,6,3,1
10183,Machine Learning,4,98.33,6,3,1
10184,Python,3,95.74,5,2,0
10185,Machine Learning,3,77.36,6,1,1
10185,SQL,3,77.36,6,1,1
10185,Python,3,77.36,6,1,1
10186,Python,5,82.93,0,3,0
10187,Data Analysis,5,98.7,6,4,1
10187,Machine Learning,5,98.7,6,4,1
10187,C++,5,98.7,6,4,1
10188,Python,3,99.3,6,4,0
10189,Java,2,77.99,7,1,1
10189,Machine Learning,2,77.99,7,1,1
10190,SQL,5,93.89,1,2,0
10191,Python,1,72.08,0,1,0
10192,Java,4,74.87,0,4,0
10192,C++,4,74.87,0,4,0
10193,Machine Learning,4,66.59,7,3,0
10193,C++,4,66.59,7,3,0
10194,Data Analysis,1,68.37,6,2,1
10195,Python,1,86.27,8,1,0
10196,Machine Learning,1,80.43,1,2,1
10196,Python,1,80.43,1,2,1
10197,C++,1,69.25,3,3,0
10197,Python,1,69.25,3,3,0
10197,Machine Learning,1,69.25,3,3,0
10198,Data Analysis,0,76.12,7,4,1
10198,C++,0,76.12,7,4,1
10198,SQL,0,76.12,7,4,1
10199,SQL,4,74.93,5,1,1
10199,Java,4,74.93,5,1,1
10200,C++,0,99.49,1,4,1
10200,Python,0,99.49,1,4,1
10201,Data Analysis,3,94.14,9,1,0
10201,Machine Learning,3,94.14,9,1,0
10202,Python,3,75.52,1,2,1
10202,Java,3,75.52,1,2,1
10202,C++,3,75.52,1,2,1
10203,Data Analysis,4,96.56,6,0,0
10203,Java,4,96.56,6,0,0
10203,Machine Learning,4,96.56,6,0,0
10204,Python,3,73.71,8,1,1
10204,SQL,3,73.71,8,1,1
10204,Machine Learning,3,73.71,8,1,1
10205,Data Analysis,1,86.72,7,1,0
10206,Java,0,98.67,1,4,0
10206,Python,0,98.67,1,4,0
10206,C++,0,98.67,1,4,0
10207,Python,1,75.61,2,0,0
10208,Java,3,87.2,7,0,0
10209,Java,5,71.84,3,0,1
10210,C++,0,70.65,5,0,1
10210,SQL,0,70.65,5,0,1
10210,Machine Learning,0,70.65,5,0,1
10211,Python,1,82.97,1,3,0
10211,SQL,1,82.97,1,3,0
10211,Java,1,82.97,1,3,0
10212,SQL,4,99.17,0,2,0
10213,Python,1,78.13,5,1,0
10213,Data Analysis,1,78.13,5,1,0
10213,SQL,1,78.13,5,1,0
10214,Python,5,97.51,7,2,0
10215,C++,3,96.57,4,2,0
10215,Data Analysis,3,96.57,4,2,0
10216,Python,0,70.15,0,2,1
10217,Python,4,76.07,9,2,1
10217,SQL,4,76.07,9,2,1
10218,Data Analysis,0,85.73,1,3,1
10218,Machine Learning,0,85.73,1,3,1
10219,Java,4,80.72,2,4,1
10219,Python,4,80.72,2,4,1
10219,Machine Learning,4,80.72,2,4,1
10220,C++,0,63.84,1,3,1
10220,Java,0,63.84,1,3,1
10221,Data Analysis,3,99.75,8,1,1
10222,Java,4,90.11,9,0,0
10222,Data Analysis,4,90.11,9,0,0
10222,Machine Learning,4,90.11,9,0,0
10223,SQL,2,77.51,1,4,0
10224,Python,0,84.73,2,1,1
10225,Java,0,63.5,8,0,0
10225,Machine Learning,0,63.5,8,0,0
10226,Java,1,79.81,2,3,1
10227,Java,4,97.23,7,2,0
10227,Python,4,97.23,7,2,0
10227,SQL,4,97.23,7,2,0
10228,Java,5,95.86,7,1,0
10228,Python,5,95.86,7,1,0
10229,Data Analysis,2,73.5,2,2,0
10230,Machine Learning,3,81.25,9,2,1
10230,Python,3,81.25,9,2,1
10230,Data Analysis,3,81.25,9,2,1
10231,Java,1,87.9,9,2,0
10232,Machine Learning,2,73.6,2,4,0
10232,SQL,2,73.6,2,4,0
10233,Java,4,62.6,7,0,1
10234,Python,2,80.22,2,2,0
10234,Java,2,80.22,2,2,0
10234,Machine Learning,2,80.22,2,2,0
10235,Java,0,84.07,3,1,1
10235,SQL,0,84.07,3,1,1
10235,Data Analysis,0,84.07,3,1,1
10236,C++,0,60.23,4,4,0
10236,Python,0,60.23,4,4,0
10236,Java,0,60.23,4,4,0
10237,Java,1,63.82,6,0,1
10238,Machine Learning,4,68.29,0,1,1
10238,SQL,4,68.29,0,1,1
10238,Data Analysis,4,68.29,0,1,1
10239,Data Analysis,4,73.92,7,4,0
10239,SQL,4,73.92,7,4,0
10240,Java,2,81.64,2,4,1
10240,Data Analysis,2,81.64,2,4,1
10241,Java,1,71.75,6,0,0
10241,Machine Learning,1,71.75,6,0,0
10242,SQL,4,71.05,9,2,1
10242,Data Analysis,4,71.05,9,2,1
10243,C++,5,94.77,2,1,0
10243,Data Analysis,5,94.77,2,1,0
10243,Python,5,94.77,2,1,0
10244,SQL,5,65.8,8,3,0
10245,Machine Learning,0,79.82,9,2,1
10245,C++,0,79.82,9,2,1
10245,Data Analysis,0,79.82,9,2,1
10246,SQL,2,98.11,4,3,0
10247,Data Analysis,3,85.0,2,1,1
10248,Data Analysis,0,88.69,2,3,0
10249,SQL,1,77.25,3,3,1
10249,Java,1,77.25,3,3,1
10249,C++,1,77.25,3,3,1
10250,Data Analysis,4,60.8,4,0,1
10250,C++,4,60.8,4,0,1
10251,Java,0,85.85,4,0,0
10251,SQL,0,85.85,4,0,0
10251,Machine Learning,0,85.85,4,0,0
10252,Machine Learning,3,85.28,7,0,1
10253,Java,3,64.42,9,3,1
10253,SQL,3,64.42,9,3,1
10254,Python,5,78.49,5,3,0
10254,SQL,5,78.49,5,3,0
10255,Java,1,96.61,4,4,1
10255,C++,1,96.61,4,4,1
10255,Machine Learning,1,96.61,4,4,1
10256,SQL,0,68.2,1,4,0
10256,Machine Learning,0,68.2,1,4,0
10257,SQL,2,78.44,4,0,0
10258,C++,0,78.44,6,4,0
10258,Java,0,78.44,6,4,0
10259,Java,5,92.43,2,2,0
10259,Machine Learning,5,92.43,2,2,0
10260,Machine Learning,3,92.98,6,4,1
10261,C++,1,90.37,0,4,1
10261,SQL,1,90.37,0,4,1
10262,SQL,1,74.62,5,2,1
10263,SQL,2,62.88,0,2,1
10263,Java,2,62.88,0,2,1
10264,C++,1,73.98,6,1,1
10265,Data Analysis,5,87.19,5,3,0
10265,SQL,5,87.19,5,3,0
10265,Java,5,87.19,5,3,0
10266,C++,5,88.11,9,3,1
10266,SQL,5,88.11,9,3,1
10267,C++,5,98.6,0,0,0
10267,SQL,5,98.6,0,0,0
10268,Java,1,78.15,8,1,0
10268,SQL,1,78.15,8,1,0
10268,Data Analysis,1,78.15,8,1,0
10269,Machine Learning,1,85.3,4,1,1
10269,C++,1,85.3,4,1,1
10269,Java,1,85.3,4,1,1
10270,Machine Learning,5,81.57,6,1,0
10270,Data Analysis,5,81.57,6,1,0
10270,SQL,5,81.57,6,1,0
10271,Java,1,66.02,0,1,1
10271,Data Analysis,1,66.02,0,1,1
10271,SQL,1,66.02,0,1,1
10272,Data Analysis,1,78.45,7,4,0
10273,C++,3,81.79,7,1,1
10273,Machine Learning,3,81.79,7,1,1
10274,SQL,0,98.03,8,0,1
10275,SQL,4,74.66,1,3,1
10276,Python,1,99.2,5,1,1
10276,Java,1,99.2,5,1,1
10277,C++,4,81.69,9,3,0
10277,Data Analysis,4,81.69,9,3,0
10277,Java,4,81.69,9,3,0
10278,Data Analysis,4,69.7,4,2,0
10278,Machine Learning,4,69.7,4,2,0
10278,Java,4,69.7,4,2,0
10279,SQL,3,67.67,5,0,0
10279,Java,3,67.67,5,0,0
10280,SQL,1,65.67,4,2,1
10280,C++,1,65.67,4,2,1
10280,Data Analysis,1,65.67,4,2,1
10281,Data Analysis,5,78.12,0,1,0
10281,C++,5,78.12,0,1,0
10281,Java,5,78.12,0,1,0
10282,Machine Learning,4,60.88,1,4,0
10282,Python,4,60.88,1,4,0
10282,C++,4,60.88,1,4,0
10283,C++,1,77.8,2,4,0
10284,Machine Learning,2,99.54,6,0,1
10284,Java,2,99.54,6,0,1
10284,SQL,2,99.54,6,0,1
10285,C++,5,86.8,9,1,0
10285,Machine Learning,5,86.8,9,1,0
10285,Java,5,86.8,9,1,0
10286,Machine Learning,2,90.39,8,1,0
10286,Data Analysis,2,90.39,8,1,0
10286,Python,2,90.39,8,1,0
10287,Python,2,64.76,1,1,1
10287,SQL,2,64.76,1,1,1
10288,Data Analysis,4,78.92,9,1,0
10289,Python,2,71.45,0,0,1
10289,Data Analysis,2,71.45,0,0,1
10289,C++,2,71.45,0,0,1
10290,Data Analysis,3,95.76,0,0,0
10290,Java,3,95.76,0,0,0
10290,C++,3,95.76,0,0,0
10291,Python,3,67.25,3,0,0
10292,Python,4,78.35,8,4,0
10293,Java,1,83.52,3,1,1
10293,C++,1,83.52,3,1,1
10294,C++,0,80.56,2,2,1
10295,C++,1,93.21,9,3,0
10296,Java,1,69.26,7,0,1
10296,Python,1,69.26,7,0,1
10296,Machine Learning,1,69.26,7,0,1
10297,Machine Learning,1,75.1,8,0,1
10297,Data Analysis,1,75.1,8,0,1
10298,C++,1,91.68,4,4,1
10298,Machine Learning,1,91.68,4,4,1
10299,Python,5,81.12,1,4,1
10299,Machine Learning,5,81.12,1,4,1
10299,Java,5,81.12,1,4,1
10300,Data Analysis,0,76.08,3,3,1
10300,SQL,0,76.08,3,3,1
10301,Java,5,61.18,9,4,0
10301,Python,5,61.18,9,4,0
10301,Data Analysis,5,61.18,9,4,0
10302,SQL,2,90.14,7,0,0
10303,Java,1,98.89,1,1,1
10303,Machine Learning,1,98.89,1,1,1
10304,C++,3,84.81,8,1,1
10304,Data Analysis,3,84.81,8,1,1
10305,SQL,4,94.26,4,4,1
10306,SQL,4,80.68,6,3,1
10306,Java,4,80.68,6,3,1
10306,Machine Learning,4,80.68,6,3,1
10307,Data Analysis,5,69.27,4,1,0
10307,SQL,5,69.27,4,1,0
10308,C++,5,60.58,2,0,0
10308,Java,5,60.58,2,0,0
10309,Machine Learning,3,86.14,1,1,0
10310,C++,1,79.72,2,3,1
10311,Data Analysis,0,91.28,1,4,0
10312,Machine Learning,2,87.79,1,2,1
10312,SQL,2,87.79,1,2,1
10312,Python,2,87.79,1,2,1
10313,C++,4,99.52,1,1,0
10314,SQL,2,80.41,1,0,1
10314,Machine Learning,2,80.41,1,0,1
10314,Python,2,80.41,1,0,1
10315,Python,0,77.09,7,3,0
10315,Java,0,77.09,7,3,0
10315,C++,0,77.09,7,3,0
10316,C++,5,71.47,4,1,1
10316,SQL,5,71.47,4,1,1
10316,Data Analysis,5,71.47,4,1,1
10317,Machine Learning,4,79.07,8,2,0
10318,C++,2,94.91,4,4,0
10318,Python,2,94.91,4,4,0
10319,Data Analysis,5,61.7,0,1,1
